matrix_id,origin_poi_id,dest_poi_id,mode,minutes,distance_km,carbon_kg,cost,currency,bearing_deg,updated_at
ptm_d8d5c139,poi_935b4fdb,poi_13aa1bd7,cab,23,5.726,0.979,125.34,BTN,143,2026-08-18T10:00:00+05:30
ptm_5680f350,poi_935b4fdb,poi_f4eeb66a,cab,34,9.214,1.576,184.63,BTN,109,2026-08-18T10:00:00+05:30
ptm_335725cf,poi_935b4fdb,poi_4ab34c66,cab,21,5.223,0.893,116.80,BTN,177,2026-08-18T10:00:00+05:30
ptm_8767b7c9,poi_935b4fdb,poi_359c6161,cab,46,12.988,2.221,248.80,BTN,102,2026-08-18T10:00:00+05:30
ptm_09cb9b21,poi_935b4fdb,poi_eb535fc6,cab,36,10.11,1.729,199.86,BTN,47,2026-08-18T10:00:00+05:30
ptm_c835d32b,poi_935b4fdb,poi_9f5cc706,cab,48,13.844,2.367,263.34,BTN,68,2026-08-18T10:00:00+05:30
ptm_0d73c1a9,poi_935b4fdb,poi_00bd0042,cab,30,7.979,1.364,163.64,BTN,41,2026-08-18T10:00:00+05:30
ptm_f860a8d3,poi_9f5cc706,poi_68cc2f6d,cab,56,16.457,2.814,307.77,BTN,244,2026-08-18T10:00:00+05:30
ptm_348f8425,poi_9f5cc706,poi_c8feccee,cab,34,9.217,1.576,184.68,BTN,216,2026-08-18T10:00:00+05:30
ptm_d6420a74,poi_9f5cc706,poi_13aa1bd7,cab,47,13.498,2.308,257.46,BTN,224,2026-08-18T10:00:00+05:30
ptm_a44c06ae,poi_9f5cc706,poi_f4eeb66a,cab,33,9.08,1.553,182.37,BTN,207,2026-08-18T10:00:00+05:30
ptm_4fc7fa84,poi_9f5cc706,poi_4ab34c66,cab,56,16.285,2.785,304.85,BTN,230,2026-08-18T10:00:00+05:30
ptm_a06b900e,poi_9f5cc706,poi_359c6161,cab,29,7.861,1.344,161.64,BTN,181,2026-08-18T10:00:00+05:30
ptm_bf9eb39c,poi_9f5cc706,poi_eb535fc6,cab,23,5.749,0.983,125.74,BTN,288,2026-08-18T10:00:00+05:30
ptm_f3eaad55,poi_9f5cc706,poi_935b4fdb,cab,48,13.844,2.367,263.34,BTN,248,2026-08-18T10:00:00+05:30
ptm_f6f4b76b,poi_9f5cc706,poi_00bd0042,cab,29,7.642,1.307,157.92,BTN,276,2026-08-18T10:00:00+05:30
ptm_b7318274,poi_00bd0042,poi_68cc2f6d,cab,39,10.798,1.846,211.56,BTN,222,2026-08-18T10:00:00+05:30
ptm_f69122df,poi_00bd0042,poi_c8feccee,cab,32,8.65,1.479,175.04,BTN,165,2026-08-18T10:00:00+05:30
ptm_16431bf5,poi_00bd0042,poi_13aa1bd7,cab,38,10.709,1.831,210.05,BTN,190,2026-08-18T10:00:00+05:30
ptm_bd511172,poi_00bd0042,poi_f4eeb66a,cab,35,9.598,1.641,191.16,BTN,159,2026-08-18T10:00:00+05:30
ptm_0c5daa7b,poi_00bd0042,poi_4ab34c66,cab,43,12.269,2.098,236.57,BTN,204,2026-08-18T10:00:00+05:30
ptm_a9cdb40c,poi_00bd0042,poi_359c6161,cab,41,11.462,1.96,222.86,BTN,139,2026-08-18T10:00:00+05:30
ptm_2b15847d,poi_00bd0042,poi_eb535fc6,walk,32,2.308,0,0.00,BTN,67,2026-08-18T10:00:00+05:30
ptm_388da3c2,poi_00bd0042,poi_eb535fc6,cab,12,2.308,0.395,67.24,BTN,67,2026-08-18T10:00:00+05:30
ptm_65754d8b,poi_00bd0042,poi_935b4fdb,cab,30,7.979,1.364,163.64,BTN,221,2026-08-18T10:00:00+05:30
ptm_28e2e83e,poi_00bd0042,poi_9f5cc706,cab,29,7.642,1.307,157.92,BTN,96,2026-08-18T10:00:00+05:30
ptm_9e102a29,poi_9b3237a3,poi_48aa21f1,cab,41,11.52,1.97,41.41,MVR,345,2026-08-18T10:00:00+05:30
ptm_fb4ccd8c,poi_9b3237a3,poi_98cf2950,cab,36,9.938,1.699,36.44,MVR,271,2026-08-18T10:00:00+05:30
ptm_6783486b,poi_9b3237a3,poi_567aa575,cab,25,6.577,1.125,25.87,MVR,340,2026-08-18T10:00:00+05:30
ptm_383d2b2e,poi_9b3237a3,poi_4cb3a2d4,cab,37,10.263,1.755,37.46,MVR,254,2026-08-18T10:00:00+05:30
ptm_ebc69323,poi_9b3237a3,poi_26fca860,cab,25,6.509,1.113,25.65,MVR,276,2026-08-18T10:00:00+05:30
ptm_e64815ae,poi_9b3237a3,poi_9af6a696,cab,40,11.261,1.926,40.60,MVR,285,2026-08-18T10:00:00+05:30
ptm_30cdc417,poi_9b3237a3,poi_a71ffa2e,walk,57,4.244,0,0.00,MVR,9,2026-08-18T10:00:00+05:30
ptm_6f6b5f04,poi_9b3237a3,poi_a71ffa2e,cab,18,4.244,0.726,18.53,MVR,9,2026-08-18T10:00:00+05:30
ptm_31f74b85,poi_9b3237a3,poi_c09c7423,cab,40,11.292,1.931,40.69,MVR,346,2026-08-18T10:00:00+05:30
ptm_424e6aa9,poi_9b3237a3,poi_3457ab13,walk,36,2.682,0,0.00,MVR,208,2026-08-18T10:00:00+05:30
ptm_a21be796,poi_9b3237a3,poi_3457ab13,cab,13,2.682,0.459,13.61,MVR,208,2026-08-18T10:00:00+05:30
ptm_05ddb6f3,poi_48aa21f1,poi_9b3237a3,cab,41,11.52,1.97,41.41,MVR,165,2026-08-18T10:00:00+05:30
ptm_a74df8e7,poi_48aa21f1,poi_98cf2950,cab,45,12.896,2.205,45.74,MVR,213,2026-08-18T10:00:00+05:30
ptm_b54a5ccc,poi_48aa21f1,poi_567aa575,cab,20,5.003,0.856,20.92,MVR,172,2026-08-18T10:00:00+05:30
ptm_78f9a704,poi_48aa21f1,poi_4cb3a2d4,cab,54,15.613,2.67,54.28,MVR,206,2026-08-18T10:00:00+05:30
ptm_3703b363,poi_48aa21f1,poi_26fca860,cab,39,10.996,1.88,39.76,MVR,198,2026-08-18T10:00:00+05:30
ptm_95213ba2,poi_48aa21f1,poi_9af6a696,cab,40,11.379,1.946,40.97,MVR,224,2026-08-18T10:00:00+05:30
ptm_57da03e6,poi_48aa21f1,poi_a71ffa2e,cab,29,7.852,1.343,29.88,MVR,152,2026-08-18T10:00:00+05:30
ptm_2b2ef5ab,poi_48aa21f1,poi_c09c7423,walk,5,0.304,0,0.00,MVR,124,2026-08-18T10:00:00+05:30
ptm_1bd70d95,poi_48aa21f1,poi_c09c7423,cab,5,0.304,0.052,6.14,MVR,124,2026-08-18T10:00:00+05:30
ptm_57863aa2,poi_48aa21f1,poi_3457ab13,cab,47,13.616,2.328,48.00,MVR,173,2026-08-18T10:00:00+05:30
ptm_c5f31ac4,poi_98cf2950,poi_9b3237a3,cab,36,9.938,1.699,36.44,MVR,91,2026-08-18T10:00:00+05:30
ptm_a48a4d59,poi_98cf2950,poi_48aa21f1,cab,45,12.896,2.205,45.74,MVR,33,2026-08-18T10:00:00+05:30
ptm_f3b7a61b,poi_98cf2950,poi_567aa575,cab,35,9.685,1.656,35.64,MVR,52,2026-08-18T10:00:00+05:30
ptm_17ecc3af,poi_98cf2950,poi_4cb3a2d4,walk,43,3.163,0,0.00,MVR,178,2026-08-18T10:00:00+05:30
ptm_dbb15137,poi_98cf2950,poi_4cb3a2d4,cab,14,3.163,0.541,15.13,MVR,178,2026-08-18T10:00:00+05:30
ptm_04e20f6c,poi_98cf2950,poi_26fca860,walk,47,3.491,0,0.00,MVR,83,2026-08-18T10:00:00+05:30
ptm_bfc26236,poi_98cf2950,poi_26fca860,cab,16,3.491,0.597,16.16,MVR,83,2026-08-18T10:00:00+05:30
ptm_13592a9a,poi_98cf2950,poi_9af6a696,walk,38,2.824,0,0.00,MVR,341,2026-08-18T10:00:00+05:30
ptm_769baf58,poi_98cf2950,poi_9af6a696,cab,13,2.824,0.483,14.06,MVR,341,2026-08-18T10:00:00+05:30
ptm_945718cb,poi_98cf2950,poi_a71ffa2e,cab,40,11.327,1.937,40.80,MVR,70,2026-08-18T10:00:00+05:30
ptm_43399421,poi_98cf2950,poi_c09c7423,cab,45,12.892,2.205,45.73,MVR,34,2026-08-18T10:00:00+05:30
ptm_68119998,poi_98cf2950,poi_3457ab13,cab,33,9.085,1.554,33.75,MVR,107,2026-08-18T10:00:00+05:30
ptm_96e31433,poi_567aa575,poi_9b3237a3,cab,25,6.577,1.125,25.87,MVR,160,2026-08-18T10:00:00+05:30
ptm_f824276c,poi_567aa575,poi_48aa21f1,cab,20,5.003,0.856,20.92,MVR,352,2026-08-18T10:00:00+05:30
ptm_03d880ff,poi_567aa575,poi_98cf2950,cab,35,9.685,1.656,35.64,MVR,232,2026-08-18T10:00:00+05:30
ptm_96eb20c8,poi_567aa575,poi_4cb3a2d4,cab,42,11.825,2.022,42.37,MVR,220,2026-08-18T10:00:00+05:30
ptm_f127f019,poi_567aa575,poi_26fca860,cab,26,6.907,1.181,26.90,MVR,217,2026-08-18T10:00:00+05:30
ptm_7dac8f87,poi_567aa575,poi_9af6a696,cab,34,9.203,1.574,34.12,MVR,249,2026-08-18T10:00:00+05:30
ptm_abf38906,poi_567aa575,poi_a71ffa2e,walk,48,3.561,0,0.00,MVR,124,2026-08-18T10:00:00+05:30
ptm_48368f8e,poi_567aa575,poi_a71ffa2e,cab,16,3.561,0.609,16.38,MVR,124,2026-08-18T10:00:00+05:30
ptm_18dc1dd5,poi_567aa575,poi_c09c7423,cab,20,4.803,0.821,20.29,MVR,354,2026-08-18T10:00:00+05:30
ptm_54bfc84c,poi_567aa575,poi_3457ab13,cab,32,8.613,1.473,32.27,MVR,173,2026-08-18T10:00:00+05:30
ptm_42099023,poi_4cb3a2d4,poi_9b3237a3,cab,37,10.263,1.755,37.46,MVR,74,2026-08-18T10:00:00+05:30
ptm_b2df64f4,poi_4cb3a2d4,poi_48aa21f1,cab,54,15.613,2.67,54.28,MVR,26,2026-08-18T10:00:00+05:30
ptm_f2b3cda0,poi_4cb3a2d4,poi_98cf2950,walk,43,3.163,0,0.00,MVR,358,2026-08-18T10:00:00+05:30
ptm_b424600e,poi_4cb3a2d4,poi_98cf2950,cab,14,3.163,0.541,15.13,MVR,358,2026-08-18T10:00:00+05:30
ptm_0a264753,poi_4cb3a2d4,poi_567aa575,cab,42,11.825,2.022,42.37,MVR,40,2026-08-18T10:00:00+05:30
ptm_06a2d287,poi_4cb3a2d4,poi_26fca860,cab,20,4.931,0.843,20.69,MVR,43,2026-08-18T10:00:00+05:30
ptm_f81264a6,poi_4cb3a2d4,poi_9af6a696,cab,23,5.915,1.012,23.78,MVR,350,2026-08-18T10:00:00+05:30
ptm_31d86d5c,poi_4cb3a2d4,poi_a71ffa2e,cab,45,12.697,2.171,45.11,MVR,56,2026-08-18T10:00:00+05:30
ptm_0ad435fc,poi_4cb3a2d4,poi_c09c7423,cab,54,15.574,2.663,54.16,MVR,27,2026-08-18T10:00:00+05:30
ptm_a9f3b1a2,poi_4cb3a2d4,poi_3457ab13,cab,32,8.62,1.474,32.29,MVR,86,2026-08-18T10:00:00+05:30
ptm_6e1d3858,poi_26fca860,poi_9b3237a3,cab,25,6.509,1.113,25.65,MVR,96,2026-08-18T10:00:00+05:30
ptm_9894d3ba,poi_26fca860,poi_48aa21f1,cab,39,10.996,1.88,39.76,MVR,18,2026-08-18T10:00:00+05:30
ptm_b756eb55,poi_26fca860,poi_98cf2950,walk,47,3.491,0,0.00,MVR,263,2026-08-18T10:00:00+05:30
ptm_5b6a695f,poi_26fca860,poi_98cf2950,cab,16,3.491,0.597,16.16,MVR,263,2026-08-18T10:00:00+05:30
ptm_36bdaa52,poi_26fca860,poi_567aa575,cab,26,6.907,1.181,26.90,MVR,37,2026-08-18T10:00:00+05:30
ptm_870384d2,poi_26fca860,poi_4cb3a2d4,cab,20,4.931,0.843,20.69,MVR,223,2026-08-18T10:00:00+05:30
ptm_579add5d,poi_26fca860,poi_9af6a696,cab,20,4.935,0.844,20.70,MVR,297,2026-08-18T10:00:00+05:30
ptm_517a89e4,poi_26fca860,poi_a71ffa2e,cab,30,7.967,1.362,30.24,MVR,64,2026-08-18T10:00:00+05:30
ptm_c8a25c22,poi_26fca860,poi_c09c7423,cab,39,10.918,1.867,39.52,MVR,20,2026-08-18T10:00:00+05:30
ptm_e4581254,poi_26fca860,poi_3457ab13,cab,24,6.066,1.037,24.26,MVR,120,2026-08-18T10:00:00+05:30
ptm_e0307b60,poi_9af6a696,poi_9b3237a3,cab,40,11.261,1.926,40.60,MVR,105,2026-08-18T10:00:00+05:30
ptm_be80b691,poi_9af6a696,poi_48aa21f1,cab,40,11.379,1.946,40.97,MVR,44,2026-08-18T10:00:00+05:30
ptm_07109ffd,poi_9af6a696,poi_98cf2950,walk,38,2.824,0,0.00,MVR,161,2026-08-18T10:00:00+05:30
ptm_5304f143,poi_9af6a696,poi_98cf2950,cab,13,2.824,0.483,14.06,MVR,161,2026-08-18T10:00:00+05:30
ptm_c2de848a,poi_9af6a696,poi_567aa575,cab,34,9.203,1.574,34.12,MVR,69,2026-08-18T10:00:00+05:30
ptm_511a4d01,poi_9af6a696,poi_4cb3a2d4,cab,23,5.915,1.012,23.78,MVR,170,2026-08-18T10:00:00+05:30
ptm_0d3297e1,poi_9af6a696,poi_26fca860,cab,20,4.935,0.844,20.70,MVR,117,2026-08-18T10:00:00+05:30
ptm_f183f8c3,poi_9af6a696,poi_a71ffa2e,cab,41,11.633,1.989,41.77,MVR,84,2026-08-18T10:00:00+05:30
ptm_d2e5d833,poi_9af6a696,poi_c09c7423,cab,41,11.435,1.955,41.14,MVR,45,2026-08-18T10:00:00+05:30
ptm_073ee22d,poi_9af6a696,poi_3457ab13,cab,39,10.996,1.88,39.76,MVR,119,2026-08-18T10:00:00+05:30
ptm_be160c31,poi_a71ffa2e,poi_9b3237a3,walk,57,4.244,0,0.00,MVR,189,2026-08-18T10:00:00+05:30
ptm_a5a2c4a1,poi_a71ffa2e,poi_9b3237a3,cab,18,4.244,0.726,18.53,MVR,189,2026-08-18T10:00:00+05:30
ptm_28cb0223,poi_a71ffa2e,poi_48aa21f1,cab,29,7.852,1.343,29.88,MVR,332,2026-08-18T10:00:00+05:30
ptm_0d04fb39,poi_a71ffa2e,poi_98cf2950,cab,40,11.327,1.937,40.80,MVR,250,2026-08-18T10:00:00+05:30
ptm_fd68a7b5,poi_a71ffa2e,poi_567aa575,walk,48,3.561,0,0.00,MVR,304,2026-08-18T10:00:00+05:30
ptm_f0a366d5,poi_a71ffa2e,poi_567aa575,cab,16,3.561,0.609,16.38,MVR,304,2026-08-18T10:00:00+05:30
ptm_700ef1d3,poi_a71ffa2e,poi_4cb3a2d4,cab,45,12.697,2.171,45.11,MVR,236,2026-08-18T10:00:00+05:30
ptm_4e633819,poi_a71ffa2e,poi_26fca860,cab,30,7.967,1.362,30.24,MVR,244,2026-08-18T10:00:00+05:30
ptm_6b80c5fc,poi_a71ffa2e,poi_9af6a696,cab,41,11.633,1.989,41.77,MVR,264,2026-08-18T10:00:00+05:30
ptm_cba061ee,poi_a71ffa2e,poi_c09c7423,cab,28,7.585,1.297,29.03,MVR,333,2026-08-18T10:00:00+05:30
ptm_215883da,poi_a71ffa2e,poi_3457ab13,cab,26,6.843,1.17,26.70,MVR,196,2026-08-18T10:00:00+05:30
ptm_5f57da8a,poi_c09c7423,poi_9b3237a3,cab,40,11.292,1.931,40.69,MVR,166,2026-08-18T10:00:00+05:30
ptm_b68be571,poi_c09c7423,poi_48aa21f1,walk,5,0.304,0,0.00,MVR,304,2026-08-18T10:00:00+05:30
ptm_5d9af23d,poi_c09c7423,poi_48aa21f1,cab,5,0.304,0.052,6.14,MVR,304,2026-08-18T10:00:00+05:30
ptm_cb1af4c7,poi_c09c7423,poi_98cf2950,cab,45,12.892,2.205,45.73,MVR,214,2026-08-18T10:00:00+05:30
ptm_c0a5df52,poi_c09c7423,poi_567aa575,cab,20,4.803,0.821,20.29,MVR,174,2026-08-18T10:00:00+05:30
ptm_73a827e3,poi_c09c7423,poi_4cb3a2d4,cab,54,15.574,2.663,54.16,MVR,207,2026-08-18T10:00:00+05:30
ptm_0af46b42,poi_c09c7423,poi_26fca860,cab,39,10.918,1.867,39.52,MVR,200,2026-08-18T10:00:00+05:30
ptm_c934bd7b,poi_c09c7423,poi_9af6a696,cab,41,11.435,1.955,41.14,MVR,225,2026-08-18T10:00:00+05:30
ptm_9e2dbb8c,poi_c09c7423,poi_a71ffa2e,cab,28,7.585,1.297,29.03,MVR,153,2026-08-18T10:00:00+05:30
ptm_42262126,poi_c09c7423,poi_3457ab13,cab,47,13.416,2.294,47.37,MVR,174,2026-08-18T10:00:00+05:30
ptm_43bea824,poi_3457ab13,poi_9b3237a3,walk,36,2.682,0,0.00,MVR,28,2026-08-18T10:00:00+05:30
ptm_49dc5c7c,poi_3457ab13,poi_9b3237a3,cab,13,2.682,0.459,13.61,MVR,28,2026-08-18T10:00:00+05:30
ptm_4d0678da,poi_3457ab13,poi_48aa21f1,cab,47,13.616,2.328,48.00,MVR,353,2026-08-18T10:00:00+05:30
ptm_9ce641b5,poi_3457ab13,poi_98cf2950,cab,33,9.085,1.554,33.75,MVR,287,2026-08-18T10:00:00+05:30
ptm_0a077fd2,poi_3457ab13,poi_567aa575,cab,32,8.613,1.473,32.27,MVR,353,2026-08-18T10:00:00+05:30
ptm_cf67af2a,poi_3457ab13,poi_4cb3a2d4,cab,32,8.62,1.474,32.29,MVR,266,2026-08-18T10:00:00+05:30
ptm_889a47cd,poi_3457ab13,poi_26fca860,cab,24,6.066,1.037,24.26,MVR,300,2026-08-18T10:00:00+05:30
ptm_b4cf7995,poi_3457ab13,poi_9af6a696,cab,39,10.996,1.88,39.76,MVR,299,2026-08-18T10:00:00+05:30
ptm_8d4fae26,poi_3457ab13,poi_a71ffa2e,cab,26,6.843,1.17,26.70,MVR,16,2026-08-18T10:00:00+05:30
ptm_0ecb7ab4,poi_3457ab13,poi_c09c7423,cab,47,13.416,2.294,47.37,MVR,354,2026-08-18T10:00:00+05:30
ptm_816cc7d9,poi_09409c63,poi_83533555,walk,51,3.819,0,0.00,AED,296,2026-08-18T10:00:00+05:30
ptm_facf537a,poi_09409c63,poi_83533555,cab,17,3.819,0.653,4.10,AED,296,2026-08-18T10:00:00+05:30
ptm_95b7bc97,poi_09409c63,poi_80512660,cab,26,6.854,1.172,6.37,AED,213,2026-08-18T10:00:00+05:30
ptm_4d5f00bc,poi_09409c63,poi_34992d1f,cab,27,7.077,1.21,6.54,AED,204,2026-08-18T10:00:00+05:30
ptm_7adb4616,poi_09409c63,poi_ca481e64,cab,31,8.394,1.435,7.53,AED,180,2026-08-18T10:00:00+05:30
ptm_8605aa4e,poi_09409c63,poi_33111021,cab,44,12.356,2.113,10.50,AED,103,2026-08-18T10:00:00+05:30
ptm_95eda80e,poi_09409c63,poi_34b126e7,walk,40,2.982,0,0.00,AED,118,2026-08-18T10:00:00+05:30
ptm_dd976d5f,poi_09409c63,poi_34b126e7,cab,14,2.982,0.51,3.47,AED,118,2026-08-18T10:00:00+05:30
ptm_096693b5,poi_09409c63,poi_354a6a7e,walk,46,3.435,0,0.00,AED,226,2026-08-18T10:00:00+05:30
ptm_fc36d8e3,poi_09409c63,poi_354a6a7e,cab,15,3.435,0.587,3.81,AED,226,2026-08-18T10:00:00+05:30
ptm_ebdb104a,poi_09409c63,poi_2ef9dd71,cab,30,8.017,1.371,7.25,AED,93,2026-08-18T10:00:00+05:30
ptm_e1d1f0e0,poi_09409c63,poi_0b57a65c,walk,45,3.309,0,0.00,AED,135,2026-08-18T10:00:00+05:30
ptm_181137ef,poi_09409c63,poi_0b57a65c,cab,15,3.309,0.566,3.72,AED,135,2026-08-18T10:00:00+05:30
ptm_7103d92a,poi_83533555,poi_09409c63,walk,51,3.819,0,0.00,AED,116,2026-08-18T10:00:00+05:30
ptm_6f4a3b22,poi_83533555,poi_09409c63,cab,17,3.819,0.653,4.10,AED,116,2026-08-18T10:00:00+05:30
ptm_35636f97,poi_83533555,poi_80512660,cab,28,7.405,1.266,6.79,AED,183,2026-08-18T10:00:00+05:30
ptm_704dfc54,poi_83533555,poi_34992d1f,cab,30,8.138,1.392,7.34,AED,176,2026-08-18T10:00:00+05:30
ptm_bef1bc07,poi_83533555,poi_ca481e64,cab,38,10.645,1.82,9.22,AED,161,2026-08-18T10:00:00+05:30
ptm_370309d4,poi_83533555,poi_33111021,cab,55,16.097,2.753,13.30,AED,106,2026-08-18T10:00:00+05:30
ptm_0507cea0,poi_83533555,poi_34b126e7,cab,26,6.8,1.163,6.33,AED,117,2026-08-18T10:00:00+05:30
ptm_9cc2294b,poi_83533555,poi_354a6a7e,walk,56,4.163,0,0.00,AED,167,2026-08-18T10:00:00+05:30
ptm_f0b18d8e,poi_83533555,poi_354a6a7e,cab,18,4.163,0.712,4.36,AED,167,2026-08-18T10:00:00+05:30
ptm_51eafb5e,poi_83533555,poi_2ef9dd71,cab,41,11.625,1.988,9.95,AED,100,2026-08-18T10:00:00+05:30
ptm_09cd5d97,poi_83533555,poi_0b57a65c,cab,27,7.028,1.202,6.50,AED,125,2026-08-18T10:00:00+05:30
ptm_478b974e,poi_80512660,poi_09409c63,cab,26,6.854,1.172,6.37,AED,33,2026-08-18T10:00:00+05:30
ptm_011ae6b5,poi_80512660,poi_83533555,cab,28,7.405,1.266,6.79,AED,3,2026-08-18T10:00:00+05:30
ptm_3555c58d,poi_80512660,poi_34992d1f,walk,16,1.119,0,0.00,AED,130,2026-08-18T10:00:00+05:30
ptm_17539295,poi_80512660,poi_34992d1f,cab,8,1.119,0.191,2.07,AED,130,2026-08-18T10:00:00+05:30
ptm_c8058935,poi_80512660,poi_ca481e64,cab,19,4.64,0.793,4.71,AED,125,2026-08-18T10:00:00+05:30
ptm_45fb75a9,poi_80512660,poi_33111021,cab,55,16.108,2.755,13.31,AED,79,2026-08-18T10:00:00+05:30
ptm_059d2cd3,poi_80512660,poi_34b126e7,cab,29,7.721,1.32,7.02,AED,56,2026-08-18T10:00:00+05:30
ptm_28eb229d,poi_80512660,poi_354a6a7e,walk,48,3.587,0,0.00,AED,21,2026-08-18T10:00:00+05:30
ptm_51146af5,poi_80512660,poi_354a6a7e,cab,16,3.587,0.613,3.92,AED,21,2026-08-18T10:00:00+05:30
ptm_a3c380d2,poi_80512660,poi_2ef9dd71,cab,45,12.929,2.211,10.93,AED,66,2026-08-18T10:00:00+05:30
ptm_e43db14c,poi_80512660,poi_0b57a65c,cab,27,6.972,1.192,6.46,AED,61,2026-08-18T10:00:00+05:30
ptm_9f4edf27,poi_34992d1f,poi_09409c63,cab,27,7.077,1.21,6.54,AED,24,2026-08-18T10:00:00+05:30
ptm_1f41f129,poi_34992d1f,poi_83533555,cab,30,8.138,1.392,7.34,AED,356,2026-08-18T10:00:00+05:30
ptm_b91685d9,poi_34992d1f,poi_80512660,walk,16,1.119,0,0.00,AED,310,2026-08-18T10:00:00+05:30
ptm_188f4b87,poi_34992d1f,poi_80512660,cab,8,1.119,0.191,2.07,AED,310,2026-08-18T10:00:00+05:30
ptm_783cf470,poi_34992d1f,poi_ca481e64,walk,48,3.527,0,0.00,AED,124,2026-08-18T10:00:00+05:30
ptm_ab6b1c35,poi_34992d1f,poi_ca481e64,cab,16,3.527,0.603,3.88,AED,124,2026-08-18T10:00:00+05:30
ptm_9ab3f873,poi_34992d1f,poi_33111021,cab,53,15.43,2.639,12.80,AED,76,2026-08-18T10:00:00+05:30
ptm_b8278741,poi_34992d1f,poi_34b126e7,cab,28,7.497,1.282,6.85,AED,48,2026-08-18T10:00:00+05:30
ptm_9cae3a46,poi_34992d1f,poi_354a6a7e,walk,55,4.093,0,0.00,AED,6,2026-08-18T10:00:00+05:30
ptm_25f2e5d7,poi_34992d1f,poi_354a6a7e,cab,17,4.093,0.7,4.30,AED,6,2026-08-18T10:00:00+05:30
ptm_8925f970,poi_34992d1f,poi_2ef9dd71,cab,44,12.491,2.136,10.60,AED,61,2026-08-18T10:00:00+05:30
ptm_3846f822,poi_34992d1f,poi_0b57a65c,cab,26,6.658,1.139,6.23,AED,52,2026-08-18T10:00:00+05:30
ptm_2dcafbd6,poi_ca481e64,poi_09409c63,cab,31,8.394,1.435,7.53,AED,360,2026-08-18T10:00:00+05:30
ptm_edecc96c,poi_ca481e64,poi_83533555,cab,38,10.645,1.82,9.22,AED,341,2026-08-18T10:00:00+05:30
ptm_7233c923,poi_ca481e64,poi_80512660,cab,19,4.64,0.793,4.71,AED,305,2026-08-18T10:00:00+05:30
ptm_8580bb24,poi_ca481e64,poi_34992d1f,walk,48,3.527,0,0.00,AED,304,2026-08-18T10:00:00+05:30
ptm_ee7c13f5,poi_ca481e64,poi_34992d1f,cab,16,3.527,0.603,3.88,AED,304,2026-08-18T10:00:00+05:30
ptm_8d79869c,poi_ca481e64,poi_33111021,cab,47,13.304,2.275,11.21,AED,65,2026-08-18T10:00:00+05:30
ptm_8ea8cc59,poi_ca481e64,poi_34b126e7,cab,28,7.458,1.275,6.83,AED,20,2026-08-18T10:00:00+05:30
ptm_25194463,poi_ca481e64,poi_354a6a7e,cab,25,6.515,1.114,6.12,AED,337,2026-08-18T10:00:00+05:30
ptm_9c372661,poi_ca481e64,poi_2ef9dd71,cab,40,11.303,1.933,9.71,AED,45,2026-08-18T10:00:00+05:30
ptm_2be4e053,poi_ca481e64,poi_0b57a65c,cab,25,6.47,1.106,6.09,AED,21,2026-08-18T10:00:00+05:30
ptm_6ffd86bf,poi_33111021,poi_09409c63,cab,44,12.356,2.113,10.50,AED,283,2026-08-18T10:00:00+05:30
ptm_ecd42be9,poi_33111021,poi_83533555,cab,55,16.097,2.753,13.30,AED,286,2026-08-18T10:00:00+05:30
ptm_f2e2275d,poi_33111021,poi_80512660,cab,55,16.108,2.755,13.31,AED,259,2026-08-18T10:00:00+05:30
ptm_c01ca552,poi_33111021,poi_34992d1f,cab,53,15.43,2.639,12.80,AED,256,2026-08-18T10:00:00+05:30
ptm_b5ea23f0,poi_33111021,poi_ca481e64,cab,47,13.304,2.275,11.21,AED,245,2026-08-18T10:00:00+05:30
ptm_c34354de,poi_33111021,poi_34b126e7,cab,35,9.515,1.627,8.37,AED,278,2026-08-18T10:00:00+05:30
ptm_1fee0f42,poi_33111021,poi_354a6a7e,cab,50,14.536,2.486,12.13,AED,271,2026-08-18T10:00:00+05:30
ptm_4bbb9736,poi_33111021,poi_2ef9dd71,cab,19,4.666,0.798,4.73,AED,300,2026-08-18T10:00:00+05:30
ptm_58711a40,poi_33111021,poi_0b57a65c,cab,35,9.731,1.664,8.53,AED,272,2026-08-18T10:00:00+05:30
ptm_5722837c,poi_34b126e7,poi_09409c63,walk,40,2.982,0,0.00,AED,298,2026-08-18T10:00:00+05:30
ptm_dc3bb5ea,poi_34b126e7,poi_09409c63,cab,14,2.982,0.51,3.47,AED,298,2026-08-18T10:00:00+05:30
ptm_25e8d18f,poi_34b126e7,poi_83533555,cab,26,6.8,1.163,6.33,AED,297,2026-08-18T10:00:00+05:30
ptm_52db500f,poi_34b126e7,poi_80512660,cab,29,7.721,1.32,7.02,AED,236,2026-08-18T10:00:00+05:30
ptm_cdc10de9,poi_34b126e7,poi_34992d1f,cab,28,7.497,1.282,6.85,AED,228,2026-08-18T10:00:00+05:30
ptm_30a5e3dd,poi_34b126e7,poi_ca481e64,cab,28,7.458,1.275,6.83,AED,200,2026-08-18T10:00:00+05:30
ptm_c7479589,poi_34b126e7,poi_33111021,cab,35,9.515,1.627,8.37,AED,98,2026-08-18T10:00:00+05:30
ptm_56824ea4,poi_34b126e7,poi_354a6a7e,cab,21,5.2,0.889,5.13,AED,259,2026-08-18T10:00:00+05:30
