media_id,poi_id,file_path,media_role,alt_text,label_class,dataset_split,width_px,height_px,capture_conditions,updated_at
pmd_fd3c5652,poi_c8feccee,media/poi/poi_c8feccee/1.jpg,landmark,Ridge Lookout in Thimphu,ridge_lookout,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_0fe98101,poi_13aa1bd7,media/poi/poi_13aa1bd7/0.jpg,landmark,North Beach in Thimphu,north_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_a3e08c7b,poi_13aa1bd7,media/poi/poi_13aa1bd7/1.jpg,landmark,North Beach in Thimphu,north_beach,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_f1ba2535,poi_f4eeb66a,media/poi/poi_f4eeb66a/0.jpg,landmark,Cycling Loop in Thimphu,cycling_loop,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_f3f25528,poi_f4eeb66a,media/poi/poi_f4eeb66a/1.jpg,landmark,Cycling Loop in Thimphu,cycling_loop,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_ea0ac226,poi_4ab34c66,media/poi/poi_4ab34c66/0.jpg,landmark,Kayaking at Thimphu in Thimphu,kayaking_at_thimphu,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_ce657b9a,poi_4ab34c66,media/poi/poi_4ab34c66/1.jpg,landmark,Kayaking at Thimphu in Thimphu,kayaking_at_thimphu,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_90fadfbb,poi_359c6161,media/poi/poi_359c6161/0.jpg,landmark,Kayaking at Thimphu in Thimphu,kayaking_at_thimphu,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_ecc0f689,poi_359c6161,media/poi/poi_359c6161/1.jpg,landmark,Kayaking at Thimphu in Thimphu,kayaking_at_thimphu,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_d2019772,poi_eb535fc6,media/poi/poi_eb535fc6/0.jpg,landmark,North Beach in Thimphu,north_beach,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_7d0ccb3f,poi_eb535fc6,media/poi/poi_eb535fc6/1.jpg,landmark,North Beach in Thimphu,north_beach,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_14f20afd,poi_935b4fdb,media/poi/poi_935b4fdb/0.jpg,landmark,Elephant Camp in Thimphu,elephant_camp,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_11ccb999,poi_935b4fdb,media/poi/poi_935b4fdb/1.jpg,landmark,Elephant Camp in Thimphu,elephant_camp,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_dbc69d56,poi_9f5cc706,media/poi/poi_9f5cc706/0.jpg,landmark,Thimphu City Museum in Thimphu,thimphu_city_museum,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_6879bb76,poi_9f5cc706,media/poi/poi_9f5cc706/1.jpg,landmark,Thimphu City Museum in Thimphu,thimphu_city_museum,eval,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_ff45b9e0,poi_00bd0042,media/poi/poi_00bd0042/0.jpg,landmark,North Beach in Thimphu,north_beach,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_75864ee4,poi_00bd0042,media/poi/poi_00bd0042/1.jpg,landmark,North Beach in Thimphu,north_beach,eval,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_5b0ff5a9,poi_d748ceaa,media/poi/poi_d748ceaa/0.jpg,landmark,Lighthouse Beach in Thimphu,lighthouse_beach,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_321c0d26,poi_d748ceaa,media/poi/poi_d748ceaa/1.jpg,landmark,Lighthouse Beach in Thimphu,lighthouse_beach,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_5d5e104b,poi_daf5e087,media/poi/poi_daf5e087/0.jpg,landmark,Cycling Loop in Thimphu,cycling_loop,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_abed109f,poi_daf5e087,media/poi/poi_daf5e087/1.jpg,landmark,Cycling Loop in Thimphu,cycling_loop,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_d87b4c0c,poi_ec5a00fb,media/poi/poi_ec5a00fb/0.jpg,landmark,Backwater Channel in Thimphu,backwater_channel,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_ce7507c5,poi_ec5a00fb,media/poi/poi_ec5a00fb/1.jpg,landmark,Backwater Channel in Thimphu,backwater_channel,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_275ab595,poi_eb997264,media/poi/poi_eb997264/0.jpg,landmark,Crocodile Park in Thimphu,crocodile_park,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_da142c02,poi_eb997264,media/poi/poi_eb997264/1.jpg,landmark,Crocodile Park in Thimphu,crocodile_park,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_5b5bb20f,poi_6532241a,media/poi/poi_6532241a/0.jpg,landmark,Cliff Walk in Thimphu,cliff_walk,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_c6edd80f,poi_6532241a,media/poi/poi_6532241a/1.jpg,landmark,Cliff Walk in Thimphu,cliff_walk,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_aea5c81c,poi_9b3237a3,media/poi/poi_9b3237a3/0.jpg,landmark,Butterfly Reserve in Male,butterfly_reserve,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_bb343e19,poi_9b3237a3,media/poi/poi_9b3237a3/1.jpg,landmark,Butterfly Reserve in Male,butterfly_reserve,eval,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_4254238a,poi_48aa21f1,media/poi/poi_48aa21f1/0.jpg,landmark,Male Observatory in Male,male_observatory,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_dad5382e,poi_48aa21f1,media/poi/poi_48aa21f1/1.jpg,landmark,Male Observatory in Male,male_observatory,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_5be3c8b4,poi_98cf2950,media/poi/poi_98cf2950/0.jpg,landmark,Backwater Channel in Male,backwater_channel,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_926869c2,poi_98cf2950,media/poi/poi_98cf2950/1.jpg,landmark,Backwater Channel in Male,backwater_channel,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_192471b1,poi_567aa575,media/poi/poi_567aa575/0.jpg,landmark,Male Observatory in Male,male_observatory,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_19d443f2,poi_567aa575,media/poi/poi_567aa575/1.jpg,landmark,Male Observatory in Male,male_observatory,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_14305fad,poi_4cb3a2d4,media/poi/poi_4cb3a2d4/0.jpg,landmark,Blue Pottery Workshop in Male,blue_pottery_workshop,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_82a1d7fe,poi_4cb3a2d4,media/poi/poi_4cb3a2d4/1.jpg,landmark,Blue Pottery Workshop in Male,blue_pottery_workshop,eval,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_0be8a0e5,poi_26fca860,media/poi/poi_26fca860/0.jpg,landmark,Tea Estate Trail in Male,tea_estate_trail,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_7958ebaa,poi_26fca860,media/poi/poi_26fca860/1.jpg,landmark,Tea Estate Trail in Male,tea_estate_trail,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_ebf59d57,poi_9af6a696,media/poi/poi_9af6a696/0.jpg,landmark,Male Lake in Male,male_lake,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_4fb54fd3,poi_9af6a696,media/poi/poi_9af6a696/1.jpg,landmark,Male Lake in Male,male_lake,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_2e03c710,poi_a71ffa2e,media/poi/poi_a71ffa2e/0.jpg,landmark,Quiet Bay in Male,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_f5325adb,poi_a71ffa2e,media/poi/poi_a71ffa2e/1.jpg,landmark,Quiet Bay in Male,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_780465db,poi_c09c7423,media/poi/poi_c09c7423/0.jpg,landmark,Crocodile Park in Male,crocodile_park,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_c3b4cfbf,poi_c09c7423,media/poi/poi_c09c7423/1.jpg,landmark,Crocodile Park in Male,crocodile_park,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_0dfd8c4f,poi_3457ab13,media/poi/poi_3457ab13/0.jpg,landmark,Sunset Point in Male,sunset_point,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_3839e436,poi_3457ab13,media/poi/poi_3457ab13/1.jpg,landmark,Sunset Point in Male,sunset_point,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_915aa8b4,poi_42b84f74,media/poi/poi_42b84f74/0.jpg,landmark,Handloom Cooperative in Male,handloom_cooperative,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_fa21cf66,poi_42b84f74,media/poi/poi_42b84f74/1.jpg,landmark,Handloom Cooperative in Male,handloom_cooperative,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_8dd240f2,poi_85d28439,media/poi/poi_85d28439/0.jpg,landmark,Great Mosque of Male in Male,great_mosque_of_male,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_38efd9ad,poi_85d28439,media/poi/poi_85d28439/1.jpg,landmark,Great Mosque of Male in Male,great_mosque_of_male,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_10b6781c,poi_78b732e3,media/poi/poi_78b732e3/0.jpg,landmark,Botanical Gardens in Male,botanical_gardens,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_1911c105,poi_78b732e3,media/poi/poi_78b732e3/1.jpg,landmark,Botanical Gardens in Male,botanical_gardens,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_97433105,poi_3c7d9152,media/poi/poi_3c7d9152/0.jpg,landmark,"Jazz Cellar, Male in Male","jazz_cellar,_male",train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_56f65304,poi_3c7d9152,media/poi/poi_3c7d9152/1.jpg,landmark,"Jazz Cellar, Male in Male","jazz_cellar,_male",eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_2da53374,poi_fcf3ec8d,media/poi/poi_fcf3ec8d/0.jpg,landmark,Ayurveda Centre in Male,ayurveda_centre,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_d71c3b7b,poi_fcf3ec8d,media/poi/poi_fcf3ec8d/1.jpg,landmark,Ayurveda Centre in Male,ayurveda_centre,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_fbc35b8a,poi_09409c63,media/poi/poi_09409c63/0.jpg,landmark,City Walls Walk in Dubai,city_walls_walk,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_89dc2a88,poi_09409c63,media/poi/poi_09409c63/1.jpg,landmark,City Walls Walk in Dubai,city_walls_walk,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_723a8ab1,poi_83533555,media/poi/poi_83533555/0.jpg,landmark,Dubai Observatory in Dubai,dubai_observatory,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_123c0aef,poi_83533555,media/poi/poi_83533555/1.jpg,landmark,Dubai Observatory in Dubai,dubai_observatory,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_c6fb044a,poi_80512660,media/poi/poi_80512660/0.jpg,landmark,Butterfly Reserve in Dubai,butterfly_reserve,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_10d70448,poi_80512660,media/poi/poi_80512660/1.jpg,landmark,Butterfly Reserve in Dubai,butterfly_reserve,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_8b739ccd,poi_34992d1f,media/poi/poi_34992d1f/0.jpg,landmark,Handloom Cooperative in Dubai,handloom_cooperative,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_355667c0,poi_34992d1f,media/poi/poi_34992d1f/1.jpg,landmark,Handloom Cooperative in Dubai,handloom_cooperative,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_f0d35d7a,poi_ca481e64,media/poi/poi_ca481e64/0.jpg,landmark,Dubai Bazaar in Dubai,dubai_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_6d7e5fe5,poi_ca481e64,media/poi/poi_ca481e64/1.jpg,landmark,Dubai Bazaar in Dubai,dubai_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_b2042072,poi_33111021,media/poi/poi_33111021/0.jpg,landmark,Dubai Observatory in Dubai,dubai_observatory,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_c6ad8f5f,poi_33111021,media/poi/poi_33111021/1.jpg,landmark,Dubai Observatory in Dubai,dubai_observatory,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_feeb55e5,poi_34b126e7,media/poi/poi_34b126e7/0.jpg,landmark,Cliff Walk in Dubai,cliff_walk,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_0a78f432,poi_34b126e7,media/poi/poi_34b126e7/1.jpg,landmark,Cliff Walk in Dubai,cliff_walk,eval,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_acdadefe,poi_354a6a7e,media/poi/poi_354a6a7e/0.jpg,landmark,Butterfly Reserve in Dubai,butterfly_reserve,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_940d13ca,poi_354a6a7e,media/poi/poi_354a6a7e/1.jpg,landmark,Butterfly Reserve in Dubai,butterfly_reserve,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_e4e8cf65,poi_2ef9dd71,media/poi/poi_2ef9dd71/0.jpg,landmark,Dubai Bird Sanctuary in Dubai,dubai_bird_sanctuary,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_1cde688d,poi_2ef9dd71,media/poi/poi_2ef9dd71/1.jpg,landmark,Dubai Bird Sanctuary in Dubai,dubai_bird_sanctuary,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_63338f73,poi_0b57a65c,media/poi/poi_0b57a65c/0.jpg,landmark,Rooftop Live Music in Dubai,rooftop_live_music,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_ac199a7a,poi_0b57a65c,media/poi/poi_0b57a65c/1.jpg,landmark,Rooftop Live Music in Dubai,rooftop_live_music,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_a4f7698a,poi_298b5ad9,media/poi/poi_298b5ad9/0.jpg,landmark,Riverside Lounge in Dubai,riverside_lounge,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_67c2ce8f,poi_298b5ad9,media/poi/poi_298b5ad9/1.jpg,landmark,Riverside Lounge in Dubai,riverside_lounge,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_511f05e6,poi_8f09155f,media/poi/poi_8f09155f/0.jpg,landmark,Dubai Street Food Lane in Dubai,dubai_street_food_lane,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_f720e337,poi_8f09155f,media/poi/poi_8f09155f/1.jpg,landmark,Dubai Street Food Lane in Dubai,dubai_street_food_lane,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_9a2e4694,poi_425aeafb,media/poi/poi_425aeafb/0.jpg,landmark,Hot Springs in Dubai,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_da7e0605,poi_425aeafb,media/poi/poi_425aeafb/1.jpg,landmark,Hot Springs in Dubai,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_32dd37d3,poi_ae95e1be,media/poi/poi_ae95e1be/0.jpg,landmark,Hot Springs in Dubai,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_7bff2cf5,poi_ae95e1be,media/poi/poi_ae95e1be/1.jpg,landmark,Hot Springs in Dubai,hot_springs,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_c21b9601,poi_65d65d15,media/poi/poi_65d65d15/0.jpg,landmark,Cooking Class at Old Town in Dubai,cooking_class_at_old_town,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_7b26982c,poi_65d65d15,media/poi/poi_65d65d15/1.jpg,landmark,Cooking Class at Old Town in Dubai,cooking_class_at_old_town,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_d2959696,poi_88179724,media/poi/poi_88179724/0.jpg,landmark,Riverside Lounge in Abu Dhabi,riverside_lounge,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_81e0650c,poi_88179724,media/poi/poi_88179724/1.jpg,landmark,Riverside Lounge in Abu Dhabi,riverside_lounge,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_3713814b,poi_76a11c20,media/poi/poi_76a11c20/0.jpg,landmark,Cycling Loop in Abu Dhabi,cycling_loop,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_e7ee4c37,poi_76a11c20,media/poi/poi_76a11c20/1.jpg,landmark,Cycling Loop in Abu Dhabi,cycling_loop,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_8588ce17,poi_6a46e565,media/poi/poi_6a46e565/0.jpg,landmark,North Beach in Abu Dhabi,north_beach,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_34f52b1d,poi_6a46e565,media/poi/poi_6a46e565/1.jpg,landmark,North Beach in Abu Dhabi,north_beach,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_8ad218b4,poi_6ba7ee43,media/poi/poi_6ba7ee43/0.jpg,landmark,City Walls Walk in Abu Dhabi,city_walls_walk,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_48cd25f6,poi_6ba7ee43,media/poi/poi_6ba7ee43/1.jpg,landmark,City Walls Walk in Abu Dhabi,city_walls_walk,eval,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_6a9f25d1,poi_1b0e68c0,media/poi/poi_1b0e68c0/0.jpg,landmark,Abu Dhabi Street Food Lane in Abu Dhabi,abu_dhabi_street_food_lane,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_594b0b80,poi_1b0e68c0,media/poi/poi_1b0e68c0/1.jpg,landmark,Abu Dhabi Street Food Lane in Abu Dhabi,abu_dhabi_street_food_lane,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_002b2b2d,poi_4c0e8968,media/poi/poi_4c0e8968/0.jpg,landmark,Hot Air Balloon Field in Abu Dhabi,hot_air_balloon_field,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_122a5547,poi_4c0e8968,media/poi/poi_4c0e8968/1.jpg,landmark,Hot Air Balloon Field in Abu Dhabi,hot_air_balloon_field,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_7589699b,poi_6be08c1c,media/poi/poi_6be08c1c/0.jpg,landmark,Antique Lane in Abu Dhabi,antique_lane,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_b75fd7c1,poi_6be08c1c,media/poi/poi_6be08c1c/1.jpg,landmark,Antique Lane in Abu Dhabi,antique_lane,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_33fe92ec,poi_ebbd9619,media/poi/poi_ebbd9619/0.jpg,landmark,"Jazz Cellar, Abu Dhabi in Abu Dhabi","jazz_cellar,_abu_dhabi",train,1280,960,,2026-08-18T10:00:00+05:30
pmd_755d493c,poi_ebbd9619,media/poi/poi_ebbd9619/1.jpg,landmark,"Jazz Cellar, Abu Dhabi in Abu Dhabi","jazz_cellar,_abu_dhabi",train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_90f06468,poi_a2c46b6b,media/poi/poi_a2c46b6b/0.jpg,landmark,Coffee Roastery Tour in Abu Dhabi,coffee_roastery_tour,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_9ba7b92a,poi_a2c46b6b,media/poi/poi_a2c46b6b/1.jpg,landmark,Coffee Roastery Tour in Abu Dhabi,coffee_roastery_tour,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_a7ef8440,poi_7d1dd83c,media/poi/poi_7d1dd83c/0.jpg,landmark,Cycling Loop in Abu Dhabi,cycling_loop,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_4b04a082,poi_7d1dd83c,media/poi/poi_7d1dd83c/1.jpg,landmark,Cycling Loop in Abu Dhabi,cycling_loop,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_c06fabfb,poi_0f836f1a,media/poi/poi_0f836f1a/0.jpg,landmark,Abu Dhabi Bazaar in Abu Dhabi,abu_dhabi_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_bf24fae5,poi_0f836f1a,media/poi/poi_0f836f1a/1.jpg,landmark,Abu Dhabi Bazaar in Abu Dhabi,abu_dhabi_bazaar,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_d0edafb0,poi_2a99be47,media/poi/poi_2a99be47/0.jpg,landmark,Abu Dhabi Street Food Lane in Abu Dhabi,abu_dhabi_street_food_lane,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_ae6472c2,poi_2a99be47,media/poi/poi_2a99be47/1.jpg,landmark,Abu Dhabi Street Food Lane in Abu Dhabi,abu_dhabi_street_food_lane,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_53bab611,poi_4fc9345d,media/poi/poi_4fc9345d/0.jpg,landmark,North Beach in Abu Dhabi,north_beach,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_248461ef,poi_4fc9345d,media/poi/poi_4fc9345d/1.jpg,landmark,North Beach in Abu Dhabi,north_beach,eval,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_9c439cdc,poi_22ce875f,media/poi/poi_22ce875f/0.jpg,landmark,"Jazz Cellar, Abu Dhabi in Abu Dhabi","jazz_cellar,_abu_dhabi",train,1280,960,,2026-08-18T10:00:00+05:30
pmd_870e4b87,poi_22ce875f,media/poi/poi_22ce875f/1.jpg,landmark,"Jazz Cellar, Abu Dhabi in Abu Dhabi","jazz_cellar,_abu_dhabi",train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_5cbfc6d2,poi_ea89965b,media/poi/poi_ea89965b/0.jpg,landmark,Quiet Bay in Abu Dhabi,quiet_bay,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_2a12440b,poi_ea89965b,media/poi/poi_ea89965b/1.jpg,landmark,Quiet Bay in Abu Dhabi,quiet_bay,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_2af826fa,poi_b76d6bf5,media/poi/poi_b76d6bf5/0.jpg,landmark,Riverside Ghats in Doha,riverside_ghats,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_850b07c8,poi_b76d6bf5,media/poi/poi_b76d6bf5/1.jpg,landmark,Riverside Ghats in Doha,riverside_ghats,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_d55c83de,poi_f5306b2a,media/poi/poi_f5306b2a/0.jpg,landmark,Watchtower Terrace in Doha,watchtower_terrace,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_a10141c0,poi_f5306b2a,media/poi/poi_f5306b2a/1.jpg,landmark,Watchtower Terrace in Doha,watchtower_terrace,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_32c04842,poi_c54e9c8a,media/poi/poi_c54e9c8a/0.jpg,landmark,Cliff Walk in Doha,cliff_walk,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_5ccd9011,poi_c54e9c8a,media/poi/poi_c54e9c8a/1.jpg,landmark,Cliff Walk in Doha,cliff_walk,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_8810e5bd,poi_47d68050,media/poi/poi_47d68050/0.jpg,landmark,Ridge Lookout in Doha,ridge_lookout,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_c478f718,poi_47d68050,media/poi/poi_47d68050/1.jpg,landmark,Ridge Lookout in Doha,ridge_lookout,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_b477288a,poi_f161b897,media/poi/poi_f161b897/0.jpg,landmark,Riverside Lounge in Doha,riverside_lounge,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_95cc7dd4,poi_f161b897,media/poi/poi_f161b897/1.jpg,landmark,Riverside Lounge in Doha,riverside_lounge,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_e617f1a4,poi_53bf0d16,media/poi/poi_53bf0d16/0.jpg,landmark,Handloom Cooperative in Doha,handloom_cooperative,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_7c294743,poi_53bf0d16,media/poi/poi_53bf0d16/1.jpg,landmark,Handloom Cooperative in Doha,handloom_cooperative,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_8278c318,poi_abe5a41e,media/poi/poi_abe5a41e/0.jpg,landmark,Cliff Walk in Doha,cliff_walk,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_c8d518da,poi_abe5a41e,media/poi/poi_abe5a41e/1.jpg,landmark,Cliff Walk in Doha,cliff_walk,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_c38885fe,poi_ae2101df,media/poi/poi_ae2101df/0.jpg,landmark,Hot Springs in Doha,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_0f724271,poi_ae2101df,media/poi/poi_ae2101df/1.jpg,landmark,Hot Springs in Doha,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_53934c03,poi_89bf902e,media/poi/poi_89bf902e/0.jpg,landmark,Lighthouse Beach in Doha,lighthouse_beach,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_927e20bd,poi_89bf902e,media/poi/poi_89bf902e/1.jpg,landmark,Lighthouse Beach in Doha,lighthouse_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_3cf0a97b,poi_8e3a62a3,media/poi/poi_8e3a62a3/0.jpg,landmark,Doha Viewpoint in Doha,doha_viewpoint,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_4ae0d9c4,poi_8e3a62a3,media/poi/poi_8e3a62a3/1.jpg,landmark,Doha Viewpoint in Doha,doha_viewpoint,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_3953e683,poi_6ecd8564,media/poi/poi_6ecd8564/0.jpg,landmark,Rooftop Live Music in Doha,rooftop_live_music,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_bcb53e25,poi_6ecd8564,media/poi/poi_6ecd8564/1.jpg,landmark,Rooftop Live Music in Doha,rooftop_live_music,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_53ff9195,poi_d9da6279,media/poi/poi_d9da6279/0.jpg,landmark,Coffee Roastery Tour in Doha,coffee_roastery_tour,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_658addde,poi_d9da6279,media/poi/poi_d9da6279/1.jpg,landmark,Coffee Roastery Tour in Doha,coffee_roastery_tour,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_31d01ce3,poi_b7df1f45,media/poi/poi_b7df1f45/0.jpg,landmark,Yoga Shala in Doha,yoga_shala,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_bcd61246,poi_b7df1f45,media/poi/poi_b7df1f45/1.jpg,landmark,Yoga Shala in Doha,yoga_shala,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_7fb7933a,poi_d108c40d,media/poi/poi_d108c40d/0.jpg,landmark,Rock Garden in Doha,rock_garden,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_7cc26dae,poi_d108c40d,media/poi/poi_d108c40d/1.jpg,landmark,Rock Garden in Doha,rock_garden,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_107182fd,poi_2254e322,media/poi/poi_2254e322/0.jpg,landmark,Spice Market Walk in Doha,spice_market_walk,train,1280,960,,2026-08-18T10:00:00+05:30
